,MMSI,type,zone,entryTime,entryLatitude,entryLongitude,entryDraft,leaveTime,leaveLatitude,leaveLongitude,leaveDraft,distance,actTimeInZone,avg_speed,Temperature [2 m elevation corrected] (°C),Relative Humidity [2 m] (%),Mean Sea Level Pressure [MSL] (hPa),Precipitation Total (mm),Snowfall Amount (cm),Cloud Cover Total (%),Cloud Cover High [high cld lay] (%),Cloud Cover Medium [mid cld lay] (%),Cloud Cover Low [low cld lay] (%),Wind Speed [10 m] (km/h),Wind Direction [10 m] (°),Wind Speed [80 m] (km/h),Wind Direction [80 m] (°),Wind Speed [900 mb] (km/h),Wind Direction [900 mb] (°),Wind Speed [850 mb] (km/h),Wind Direction [850 mb] (°),Geopotential Height [1000 mb] (Gpm),Geopotential Height [850 mb] (Gpm),Temperature [1000 mb] (°C),Temperature [850 mb] (°C)
129,351848000,Cargo ship,Japan,1566575765,41.584853,142.931805,13.8,1566576150,41.584393,142.981057,13.8,4.096665444656158,385,38.306482079901734,17.290118145743147,92.00811688311688,1003.6008116883116,0.0,0.0,100.0,0.0,0.0,100.0,10.064615674567099,142.14934106313132,16.39820354494048,150.81563882025614,28.703167404274893,255.41897075189394,32.490269300802666,237.22519149702381,31.008116883116884,1420.0317279942278,16.910081259018757,14.285196428571428
130,352631000,Cargo ship,Japan,1569556553,41.627843,142.99543799999998,12.6,1569556800,41.630413,143.024497,12.6,2.4320519306503634,247,35.44691073012675,18.550343055555558,82.96569444444444,1025.3171527777777,0.0,0.0,10.686111179722221,8.259027777777774,0.0,9.656944444444445,4.085154572222223,255.58080100138892,6.283873451111111,254.17271227500004,30.76015719708333,276.0696531791667,32.25554282666666,283.5554590555555,212.13722222222222,1576.1029166666667,16.42,8.301423611111112
131,352631000,Cargo ship,Japan,1580606884,41.628288,143.018023,12.7,1580607010,41.629665,143.03295500000002,12.7,1.2504679788872648,126,35.727656539636136,0.2876444444444445,73.97055555555556,1019.4485277777778,0.0,0.0,6.911666666666667,0.0,0.0,6.911666666666667,23.366666991666666,292.49703875555554,34.01730712166666,292.10195162222226,46.60181475611111,288.9159333555555,49.681224030833334,284.72561243611113,152.48527777777775,1417.485277777778,-2.037502777777778,-11.938080555555555
132,353428000,Cargo ship,Japan,1561622798,41.6022,142.982643,14.2,1561623314,41.611065,143.04585500000002,14.2,5.347266820258654,516,37.306512699478986,13.043644444444443,90.0,1005.6817777777778,0.0,0.0,100.0,100.0,100.0,0.0,15.382569871111112,226.40355137777777,35.49099426666666,239.4407584888889,44.021005062222216,269.1554672,39.83828095555556,272.7122591111111,47.81777777777778,1438.0,15.025422222222222,14.769155555555557
133,354013000,Cargo ship,Japan,1519927180,41.542743,142.96246200000002,8.2,1519927260,41.541508,142.962683,8.2,0.13855200047563065,80,6.23484002140338,3.517916666666667,88.0,974.2057638888889,0.20013888888888892,0.1399027777777778,100.0,0.0,100.0,100.0,65.9798102451389,250.17394214583337,108.50830819861112,250.4254972222222,133.091542125,254.94928843750003,137.0988203888889,260.9466553541667,-210.94791666666666,1082.0423611111112,3.71625,-7.099930555555555
134,354162000,Cargo ship,Japan,1522010440,41.615472,143.01494,6.9,1522010854,41.615453,143.053103,6.9,3.1725453438602127,414,27.587350816175764,6.428233333333333,86.73527777777778,1009.4264722222222,0.0,0.0,100.0,0.0,0.0,100.0,22.669649975,243.0967595888889,39.98927889138889,246.02303099722224,70.48396445833333,265.21724441666663,61.68878835888889,264.7556284611111,77.0,1395.0,6.4920527777777775,2.0788222222222226
135,354180000,Cargo ship,Japan,1567057109,41.628634999999996,142.99393700000002,9.0,1567058011,41.636247,143.06434199999998,9.0,5.912228647252296,902,23.596477971295194,20.204,92.46666666666667,1003.8,0.0,0.0,26.4,15.0,3.0666666666666664,23.333333333333336,22.756803066666674,268.65729466666664,41.34156633333333,270.25824,40.11150046666667,282.68144199999995,47.326845633333335,281.0952486666667,32.766666666666666,1425.5333333333333,20.22566666666667,15.586666666666666
136,354260000,Cargo ship,Japan,1549237335,41.593333,142.951667,7.0,1549237915,41.592982,142.9844,7.0,2.7223616088127938,580,16.897416882286308,5.027986111111112,93.64583333333334,990.798611111111,0.25069444444444444,0.0,100.0,0.0,0.0,100.0,37.55894577083333,236.24918430555553,64.71570833333334,240.75538791666673,76.32600458333334,260.8868115972222,69.45361704861111,258.21746493055554,-74.58333333333334,1238.3541666666665,5.566180555555555,-0.4230555555555556
137,354360000,Cargo ship,Japan,1544609517,41.638652,142.91626000000002,7.1,1544609756,41.639253000000004,142.93976,7.1,1.954019998500152,239,29.43293721590187,5.338259722222222,93.23236111111112,1009.2929444444444,0.4767638888888889,0.0,100.0,0.0,100.0,100.0,45.96165190861111,26.678971845,70.11568252708332,26.287715535416666,74.04657790972223,37.65043037805556,48.386031983888884,52.835419120972226,74.46472222222222,1359.0,2.7087583333333334,-7.7309125000000005
138,354546000,Tanker,Japan,1569926751,41.633868,142.941755,7.9,1569927681,41.624607,143.040728,7.9,8.290214749095076,930,32.09115386746481,19.66853928763441,89.67902016129032,1020.6999020161292,0.0,0.0,17.82747311827957,0.0,0.0,17.82747311827957,13.626871561580645,271.7029803917339,21.214402271161287,270.63036139633067,30.477297174662635,320.2330486313575,38.05841169965592,321.67968571512097,174.0,1559.8933333333337,17.947581760752687,14.027386545698922
139,354822000,Cargo ship,Japan,1587056775,41.595453000000006,142.962113,UNK,1587058804,41.593237,143.0766,UNK,9.523770682545827,2029,16.8977695698201,4.463506944444443,75.38597222222222,1024.0385972222223,0.0,0.0,10.0,0.0,0.0,10.0,11.564102600138888,81.8704652736111,17.313370236527778,83.85854519166666,17.98660674236111,337.29259951388894,27.95575205763889,331.81473581527774,191.38597222222222,1479.0,2.381927777777778,-7.1257875
140,354822000,Cargo ship,Japan,1587057314,41.594947999999995,142.993125,UNK,1587058804,41.593237,143.0766,UNK,6.944301055844366,1490,16.778177047677662,4.444791666666666,75.46083333333334,1024.0460833333332,0.0,0.0,10.0,0.0,0.0,10.0,11.307575955833332,81.67563399166667,16.884772184166668,83.69341804999999,18.050983929166666,336.8222845833334,27.904418670833326,332.13480674166664,191.46083333333334,1479.0,2.360966666666667,-7.105575
141,354848000,Cargo ship,Japan,1567560897,41.621517,142.911182,13.5,1567561893,41.62623,143.028395,13.5,9.756896805528113,996,35.2658920681739,17.40925,85.55833333333334,1021.0558333333333,0.0,0.0,6.141666666666666,0.0,0.0,6.141666666666666,10.707634416666666,53.917547166666665,14.633256658333334,50.90750620833333,12.925847975,328.8679324166667,20.756657029166668,316.21399900000006,176.27916666666667,1544.0,15.7055,10.578833333333332
142,354886000,Cargo ship,Japan,1578856505,41.623487,143.071772,10.0,1578857585,41.61842,142.98368200000002,10.0,7.344068047044182,1080,24.480226823480606,1.0376805555555555,69.59861111111111,1010.1204166666668,0.0,0.0,0.5986111111111111,0.0,0.5986111111111111,0.0,14.986298991666667,306.45646462499997,21.206368472222223,305.0466998888889,31.4965043875,262.7751424722222,44.98936775833333,251.03407212500002,80.80277777777778,1354.401388888889,-0.26640277777777777,-9.426194444444445
143,354886000,Cargo ship,Japan,1578857585,41.61842,142.98368200000002,10.0,1578858405,41.6144,142.916002,10.0,5.643981409439718,820,24.77845496827193,0.9769861111111111,69.33472222222221,1010.1995833333333,0.0,0.0,0.33472222222222225,0.0,0.33472222222222225,0.0,14.991921408333335,305.112523375,21.278848194444443,303.9765987777778,31.2137820125,262.70949219444446,44.32971784166667,250.87145587499998,81.33055555555555,1354.6652777777776,-0.3429305555555556,-9.463138888888889
144,355456000,Cargo ship,Japan,1583195299,41.62528,142.932592,9.5,1583196719,41.622608,143.01981,9.5,7.25568879285183,1420,18.39470398187788,-0.4130083333333333,86.66166666666666,1021.3345833333332,0.0,0.0,91.97,0.0,8.932500000000001,91.97,32.887696715000004,15.927034958333335,51.874895718333335,16.197850990833334,38.821168326666665,19.112195533333335,25.460420898333332,24.584190960833336,166.67666666666668,1442.0075,-2.756241666666667,-8.104433333333333
145,355456000,Cargo ship,Japan,1583195900,41.623985,142.970493,9.5,1583196719,41.622608,143.01981,9.5,4.102153113803951,819,18.031442258478904,-0.40215694444444444,86.49472222222222,1021.3763194444446,0.0,0.0,90.96833333333333,0.0,6.678750000000001,90.96833333333333,32.6604090325,15.683584048611113,51.500819461944445,15.978107277361111,38.49928808555555,17.932339044444447,25.44705081861111,23.61580057902778,167.01055555555556,1442.257916666667,-2.742051388888889,-8.14116111111111
146,355456000,Cargo ship,Japan,1583196719,41.622608,143.01981,9.5,1583197320,41.621697,143.05473500000002,9.5,2.9048307210814515,601,17.39998435256776,-0.3761187211129599,86.10027777777778,1021.4745977768533,0.0,0.0,88.67155019412091,0.0,1.5101559900166397,88.67155019412091,32.122163746060735,15.109030258585229,50.614153551674534,15.459683235546542,37.72406153251433,15.12721909066371,25.40811566519088,21.297325037989697,167.79611665742283,1442.8495833333334,-2.7080244430578673,-8.227705943797373
147,355658000,Tanker,Japan,1578002374,41.620053000000006,142.989592,9.9,1578002404,41.61936,142.993065,9.9,0.29880359469998513,30,35.85643136399822,1.3897183333333334,70.99657407407408,1015.5012444444444,0.0,0.0,32.21785185185185,0.0,0.0,32.21785185185185,30.134440501537036,267.46194134222225,45.03863378270371,267.7010748825926,49.12232658137038,265.3722141768519,52.448452622759255,264.48576769314815,122.01244444444445,1389.006111111111,-0.8905,-12.791590000000001
148,355784000,Cargo ship,Japan,1586317696,41.615717,142.922333,UNK,1586319046,41.6138,143.019083,UNK,8.045877117335388,1350,21.455672312894368,5.644633218106995,92.08586748971193,1013.8093923045267,0.0,0.0,100.0,0.0,0.0,100.0,2.971951150029959,268.7781688888889,4.738203729601646,259.8685629475679,33.66542028881234,264.2238052418889,39.657394566996715,259.57999092011937,111.05098930041153,1419.1368567901236,4.544070205761317,-1.4792776296296295
149,355784000,Cargo ship,Japan,1586319046,41.6138,143.019083,UNK,1586319314,41.61345,143.03851699999998,UNK,1.6160908596768375,268,21.708683189688863,5.506666666666666,92.43333333333334,1013.8216666666667,0.0,0.0,100.0,0.0,0.0,100.0,3.2190000000000003,270.0,5.115295266666667,262.4598925,32.75212303333333,265.0650165,38.452228033333334,260.8956308333333,111.0,1419.4333333333334,4.3806666666666665,-1.376
150,356117000,Tanker,Japan,1569093474,41.639963,142.910257,8.2,1569094416,41.639423,142.991692,8.2,6.767530079636739,942,25.863172278866518,18.583041666666666,80.7125,1023.0141666666666,0.0,0.0,100.0,71.24583333333334,100.0,10.0,13.8525621875,153.74435895833332,21.072136908333334,154.0991377916667,24.4926976375,209.319494,20.626615033333337,238.50817333333333,192.57083333333333,1556.4291666666668,16.661666666666665,7.9143333333333326
151,356117000,Tanker,Japan,1569094416,41.639423,142.991692,8.2,1569095171,41.64028,143.055825,8.2,5.330303127179207,755,25.416014911053175,18.656106944444446,80.00541666666666,1022.9670277777777,0.0,0.0,100.0,55.45430555555555,100.0,10.0,14.056332997916666,155.58349449305555,21.314828178055556,155.9378113652778,24.550648066249998,208.33681786666665,20.355277932222222,237.4822425555556,192.33513888888888,1556.664861111111,16.755944444444445,7.933188888888889
152,356222000,Cargo ship,Japan,1558943548,41.620523,142.967758,6.5,1558944279,41.620309999999996,143.021655,6.5,4.480252920334767,731,22.06417306868011,14.18077591389269,84.99076189390485,1012.1062845227237,0.0,0.0,0.0,0.0,0.0,0.0,12.023586705364986,257.1880366060571,27.863520181865976,276.648177663053,23.556351194250077,242.66248900954548,26.46720135706376,244.04075102487653,104.00923810609515,1509.0240277777777,21.565710995212036,18.394103651770784
153,356222000,Cargo ship,Japan,1568587206,41.6295,142.92658799999998,6.8,1568588857,41.623553,143.006077,6.8,6.639910820788651,1651,14.478303425099421,20.66307573019719,94.11993034524531,1011.4187152988088,0.0017569234134194765,0.0,100.0,99.54319991251093,97.72132344033919,100.0,20.702185089050914,132.79971837139865,35.35557923422631,136.0116610059148,28.19008105695235,109.6736540943339,9.058677797897401,129.65200794200527,97.18715298808802,1485.4094444444445,19.841756868732755,14.209434869439399
154,356222000,Cargo ship,Japan,1568588117,41.624492,142.963115,6.8,1568588857,41.623553,143.006077,6.8,3.572544427768599,740,17.37994586482021,20.602461274399403,94.01503171921921,1011.391246828078,0.003919838588588589,0.0,100.0,98.98084196696696,99.71439733483484,100.0,21.20695351186336,133.3250110190841,35.826893142922295,135.99739167036412,27.851239069460018,106.80161487871922,8.189706973263794,130.5068976596603,96.91246828078079,1484.9033333333334,19.71921975225225,14.315761129879881
155,356222000,Cargo ship,Japan,1568588857,41.623553,143.006077,6.8,1568589757,41.619987,143.05834199999998,6.8,4.362496966561298,900,17.44998786624519,20.463794444444446,94.0,1011.3244166666666,0.025194444444444446,0.0,100.0,93.44944444444444,100.0,100.0,22.162115629444443,130.54202250833333,37.092435073611114,132.8171602472222,27.853783946666667,105.56227592722223,7.3510737088888884,144.28151274305557,96.24416666666667,1483.9922222222222,19.56119722222222,14.385505555555557
156,356362000,Cargo ship,Japan,1543633829,41.633333,143.058333,14.1,1543635966,41.62941,142.911325,14.1,12.225753202876414,2137,20.595559911256476,2.033166666666667,96.0,1007.8813194444444,3.875624999999999,2.7129375,100.0,0.0,100.0,100.0,16.193876775694445,24.50151343756944,24.9228606125,24.099064290624995,17.978877319444443,108.44938713888888,27.253963372916665,186.45485624305556,62.756249999999994,1354.75625,0.47300694444444447,-4.7326875
157,356779000,Cargo ship,Japan,1539984051,41.614841999999996,142.983497,6.5,1539984725,41.616807,143.041455,6.5,4.823055969946047,674,25.76112980980085,14.052055555555553,75.44111111111111,1020.7,0.0,0.0,4.411111111111111,0.0,0.0,4.411111111111111,8.424574207777777,223.23956966666665,12.426523254444444,221.0411839444444,24.469918233333335,239.323066,31.33331421111111,252.22773937777777,171.0,1507.4411111111112,12.160877777777777,2.149722222222222
158,357764000,Cargo ship,Japan,1569687373,41.61753,142.935372,11.6,1569688763,41.616587,143.033673,11.6,8.172372512400988,1390,21.165856866650042,19.5322,88.92666666666668,1018.8,0.0,0.0,100.0,0.0,100.0,0.0,10.110441803333334,247.37453953333332,17.714619093333333,247.80021820000002,30.59004844333333,275.4920400666667,34.66458502666667,271.62787833333334,159.0,1546.0,19.279266666666665,13.732933333333335
159,357764000,Cargo ship,Japan,1569688763,41.616587,143.033673,11.6,1569689373,41.616847,143.076377,11.6,3.5500931139586216,610,20.95136919713285,19.51553333333333,89.48222222222222,1018.8,0.0,0.0,100.0,0.0,100.0,0.0,10.025530414444443,248.5386339777778,17.509050204444442,248.57886819999996,30.779367054444442,277.1501456222222,34.24174391555556,270.1544061111111,159.0,1546.0,19.284822222222225,13.710711111111113
160,367438000,Cargo ship,Japan,1564162100,41.622853000000006,142.919638,10.7,1564162377,41.62554,142.95805,10.7,3.206761278239672,277,41.67631986159863,17.848930555555555,96.0,1008.3489305555555,0.0,0.0,100.0,83.21125,100.0,0.5106944444444445,10.11102853625,197.47952391527778,18.560026729861114,209.36012240694447,51.3083940625,249.14604942777777,51.967465607638886,241.69203198194447,71.48930555555555,1490.9786111111111,21.068502777777777,18.746604166666668
161,368680000,Cargo ship,Japan,1519034716,41.586946999999995,142.923108,11.9,1519035644,41.595618,143.053857,11.9,10.916087716904212,928,42.34689200523185,-0.4801666666666667,82.95,1016.2266666666667,0.10833333333333334,0.07583333333333334,100.0,0.0,0.0,100.0,28.232471,232.733216,43.01588303333333,231.87417183333332,55.45751631666667,238.38788383333332,61.67917383333332,252.57637083333333,127.48333333333333,1387.35,-2.6515,-13.635833333333334
162,369751000,Cargo ship,Japan,1563459920,41.625017,142.943452,11.5,1563460272,41.625018,142.98348700000003,11.5,3.3276735813550866,352,34.03302526385884,14.90528888888889,96.0,1014.3057777777777,0.0,0.0,100.0,97.88444444444444,91.99111111111111,100.0,18.086505195555553,133.12830706666665,38.44415755555555,144.45306888888888,22.332301066666666,178.6949185777778,16.684633124444446,199.63294622222222,120.58666666666667,1509.528888888889,17.10817777777778,15.265288888888888
163,369751000,Cargo ship,Japan,1567115896,41.624858,142.911488,12.0,1567117186,41.624796999999994,143.068173,12.0,13.023556262088572,1290,36.34480817327044,17.83225512489233,95.84855770887167,1009.8997670973297,0.0,0.0,100.0,0.0,8.482083548664944,100.0,18.190546766656755,81.09771584815935,29.146989289776485,82.82637826091299,6.5068520504088285,234.680843199354,18.770601883867787,263.3708693017054,83.99767097329888,1467.8462286821705,17.07016303186908,14.552404595176572
164,369751000,Cargo ship,Japan,1567116480,41.625042,142.983033,12.0,1567117186,41.624796999999994,143.068173,12.0,7.0768240170565395,706,36.085788188956855,17.83851111111111,95.76861111111111,1009.9,0.0,0.0,100.0,0.0,7.686111111111111,100.0,18.2454773025,81.32516677833334,29.187559985833335,83.17509224444444,6.353767406138888,232.91165011666666,18.54044724138889,263.2783792444444,84.0,1467.768611111111,17.07,14.548430555555553
165,369751000,Cargo ship,Japan,1578084873,41.625042,142.984588,12.5,1578085301,41.624718,143.043448,12.5,4.8925338608311435,428,41.15215396960775,-2.316630568535825,80.06939836448598,1013.3833124675493,0.0,0.0,100.0,0.0,0.0,100.0,30.91082058760514,300.5800281165174,45.318410668435234,300.0842631384118,49.642901673491046,289.5124819104037,57.5619057768049,272.47519976142917,103.90252303997924,1351.9339119288682,-4.784829403556594,-16.017807398753895
166,370299000,Cargo ship,Japan,1521742460,41.611383000000004,142.99668300000002,8.9,1521742860,41.612283000000005,143.02013300000002,8.9,1.9521085496084354,400,17.568976946475917,1.5559444444444446,79.11666666666667,1006.3061111111111,0.0,0.0,100.0,7.883333333333334,10.36111111111111,100.0,40.45833777777778,1.1351565766666787,64.11064732222222,1.5240210744444493,81.02785044444445,23.477860894444444,71.68041794444444,28.61542789444444,49.76666666666667,1334.0611111111111,0.4871111111111111,-4.815333333333333
167,370500000,Tanker,Japan,1581805209,41.623593,142.91591,11.8,1581806279,41.624477,143.001892,11.8,7.147531949017681,1070,24.047771043423975,-0.3548,92.48444444444445,1021.7546666666667,0.24844444444444447,0.17391111595555556,100.0,69.06666666666666,100.0,100.0,20.888706244444442,71.82379035555556,31.241440373333333,72.91397584,7.860240029333332,43.26139489777778,21.956698573333334,244.45810657777778,171.0311111111111,1435.5155555555557,-2.5449777777777776,-9.151066666666667
168,371071000,Cargo ship,Japan,1556130163,41.633508,142.92980500000002,7.1,1556131122,41.633655,143.00513700000002,7.1,6.260718268175292,959,23.50217493788431,10.350472222222223,96.0,1004.2440972222223,0.9118055555555555,0.0,100.0,63.38541666666667,100.0,100.0,23.255789565972222,193.83644205555555,47.053699475,195.71044352777778,43.77252005277778,211.67469105555557,49.79751529791666,208.0576670486111,34.95277777777778,1395.9527777777778,10.819291666666665,8.1475625
169,371071000,Cargo ship,Japan,1556131122,41.633655,143.00513700000002,7.1,1556132164,41.633333,143.083333,7.1,6.498825873568351,1042,22.452757336704476,10.361588888888889,96.0,1004.1051388888889,1.1897222222222221,0.0,100.0,84.22916666666666,100.0,100.0,24.22392200138889,195.13266762222221,48.85086761,196.74374881111112,47.85187760111111,215.83114602222224,51.01498956416667,210.44879256944446,33.84111111111111,1394.841111111111,10.802616666666665,7.972475000000001
170,371071000,Cargo ship,Japan,1577209502,41.629932000000004,142.9189,7.2,1577211002,41.630984999999995,143.04093500000002,7.2,10.143259673578974,1500,24.343823216589538,-2.0118555185185185,82.03355592592592,1025.5768443703705,0.0,0.0,100.0,0.0,0.0,100.0,29.757033541323704,291.75076767709254,44.678638643885925,291.4239098432444,51.7828760384274,283.7667174708407,64.18887748108,284.0730433672185,197.84311074074074,1443.7608885185184,-5.520253274074074,-16.924119885185185
171,371582000,Cargo ship,Japan,1559560982,41.5872,142.938743,13.9,1559562098,41.610555,143.05446799999999,13.9,9.967124072900255,1116,32.152013138387915,12.504333333333333,96.0,1011.0844444444444,0.0,0.0,100.0,0.0,0.0,100.0,9.038125738888889,214.83204544444447,16.88195283888889,226.06427861111112,27.15297088333333,258.653766,31.585843733333338,259.73868666666664,92.38333333333333,1471.0,13.143777777777778,12.70411111111111
172,371810000,Cargo ship,Japan,1521198986,41.602,142.95885,8.5,1521200204,41.60485,143.0435,8.5,7.045519006760618,1218,20.824194108652076,-0.84,63.89861111111111,1022.5101388888888,0.0,0.0,5.569444444444445,0.0,0.0,5.569444444444445,27.39121156666667,330.3945776944445,40.32989603055556,329.7547711111111,41.79095142083334,319.00987480555557,44.02065014583333,313.0013196944444,175.65833333333336,1429.9875,-3.6436666666666664,-14.902902777777776
173,371842000,Cargo ship,Japan,1582903432,41.621967,143.04486699999998,13.3,1582904411,41.62635,142.9671,13.3,6.482356794014565,979,23.83706277676449,-2.983625,81.53375,1022.6,0.0,0.0,100.0,0.0,0.0,100.0,9.073373776249998,47.421893582500005,12.830869696250002,45.12149290625,32.6791993625,301.97151054999995,37.81944988875,292.2973507125,175.0,1432.9325,-5.034974999999999,-13.2253375
174,371842000,Cargo ship,Japan,1582904411,41.62635,142.9671,13.3,1582904803,41.628883,142.935283,13.3,2.659451025662621,392,24.423529827513867,-3.1169166666666666,81.72416666666666,1022.6,0.0,0.0,100.0,0.0,0.0,100.0,8.598935989166666,46.432785251666665,12.0912134825,42.36315039583333,32.75172335833334,302.1755839,37.1445928475,292.2678189916667,175.0,1432.551666666667,-5.175883333333333,-13.227241666666668
175,371932000,Cargo ship,Japan,1543707338,41.607763,143.079542,13.6,1543708347,41.609428,143.01451200000002,13.6,5.409781080355064,1009,19.30149840364542,4.470847222222222,71.73402777777778,1029.8872222222221,0.0,0.0,78.72222222222223,0.0,0.0,78.72222222222223,22.348692415277778,285.05839134027775,32.61107793263889,284.4048688819445,37.256398524999994,271.22877304861106,35.451335540972224,282.0614566388889,236.13819444444445,1514.8722222222223,1.011486111111111,-6.6402222222222225
176,371932000,Cargo ship,Japan,1556426384,41.615,143.015003,13.1,1556427006,41.615967,142.973818,13.1,3.425454728611418,622,19.825782995178624,7.151958333333333,73.00555555555556,1019.225138888889,0.0,0.0,0.0,0.0,0.0,0.0,18.32935233888889,249.15761966666668,27.043295116666666,249.35741219444444,34.8241512,289.2775926944444,46.81977088888888,312.3850389861111,155.0,1468.2458333333334,5.399388888888889,-0.21406944444444437
177,371932000,Cargo ship,Japan,1556427006,41.615967,142.973818,13.1,1556427615,41.615798,142.93283799999998,13.1,3.4067555108787593,609,20.138456221943407,7.2186272372742195,72.32192323481117,1019.2080211412151,0.0,0.0,0.0,0.0,0.0,0.0,18.18508804266421,249.8884791509442,26.84997296642241,250.02944879848104,35.15424023172414,289.96089359679803,47.720436411042684,312.72054574790644,154.9997947454844,1468.7585960591132,5.474607430213465,-0.020900595238095208
178,372059000,Cargo ship,Japan,1570675903,41.596992,142.941708,7.2,1570677500,41.590868,143.0845,7.2,11.893972683499555,1597,26.811710495052225,16.45254071870869,72.0,1020.6622035935435,0.0,0.0,0.0,0.0,0.0,0.0,12.917514977164997,250.57145223751564,18.664826263442915,249.6811831024168,17.966249786297134,245.4983539142933,15.312842083305329,245.54460262298926,171.72726796771724,1524.9162500000002,14.556728218708688,8.561868562582623
179,372059000,Cargo ship,Japan,1570677104,41.592245,143.04927800000002,7.2,1570677500,41.590868,143.0845,7.2,2.9331393090835225,396,26.6649028098502,16.48008888888889,72.0,1020.5997777777777,0.0,0.0,0.0,0.0,0.0,0.0,12.748042565,250.1050926666667,18.372031835,249.30860285,17.686218742222223,243.7749420722222,15.18099318166667,243.8106578111111,171.24833333333333,1524.7494444444444,14.592616666666666,8.6202
180,372191000,Cargo ship,Japan,1570545874,41.618922,142.931822,9.3,1570546699,41.619865000000004,143.00075800000002,9.3,5.731357918669527,825,25.009561826921573,16.40980138888889,73.85583333333334,1003.7286805555555,0.028527777777777777,0.0,19.984722222222224,0.0,0.0,19.984722222222224,40.98541045305554,258.8127794833333,63.85511897555556,258.927846675,75.84780722777776,260.19880426388886,81.51798422361111,246.74034003055556,31.429444444444442,1379.4279166666668,15.635491666666667,4.466780555555555
181,372191000,Cargo ship,Japan,1570546699,41.619865000000004,143.00075800000002,9.3,1570546899,41.620358,143.017178,9.3,1.3660200460759362,200,24.588360829366852,16.28379202777778,73.03569791666666,1003.7991804861111,0.0014168055555555514,0.0,11.108444444444444,0.0,0.0,11.108444444444444,40.93353270911111,259.45323281310414,63.38721159933611,259.47997820737504,74.49691454968054,260.49310772590275,81.67092757953473,246.4267477262361,31.998888888888885,1379.000833333333,15.491440395833333,4.223382611111111
182,372665000,Cargo ship,Japan,1562548941,41.566759999999995,143.010842,13.1,1562549590,41.57738,143.082563,13.1,6.0820210043879355,649,33.73694239722121,9.457758333333333,95.0,1014.7074722222222,0.0,0.0,100.0,0.0,0.0,100.0,12.254976757777778,78.03508128888889,19.26490598375,78.63840942305555,21.026661233333332,49.85377240375,21.834343808055557,51.03611045374999,120.07472222222222,1478.0747222222221,8.278505555555556,12.172527777777777
183,372665000,Cargo ship,Japan,1567894185,41.576617,143.084195,12.0,1567895815,41.554983,142.960798,12.0,10.54414078374096,1630,23.2876728966058,20.86333333333333,96.0,1014.4222222222222,0.0,0.0,100.0,17.555555555555557,0.0,100.0,8.045675,182.59770055555555,17.468619888888888,190.39362833333334,11.663175999999998,210.0502011111111,14.03759888888889,219.76640444444445,122.61111111111111,1539.6111111111113,20.516666666666666,19.17722222222222
184,372665000,Cargo ship,Japan,1567894595,41.566947,143.053935,12.0,1567895815,41.554983,142.960798,12.0,7.862513456284853,1220,23.20085937920121,20.86675,96.0,1014.4108333333335,0.0,0.0,100.0,16.758333333333333,0.0,100.0,8.091870725,182.68889195833333,17.617188058333333,190.439464625,11.70402635,209.3700464166667,14.078894658333333,219.31064616666666,122.55416666666667,1539.5541666666668,20.533749999999998,19.19145833333333
185,372665000,Cargo ship,Japan,1569167775,41.57015,143.0027,12.9,1569168170,41.569567,143.04810700000002,12.9,3.777972658446294,395,34.43215587444723,18.12064055907173,78.87301336146272,1021.5961875879044,0.0,0.0,86.23126758087201,100.0,86.23126758087201,0.0,12.63080404276547,49.10047438531997,19.09219889661568,48.70244306395041,3.9778339802144855,185.32758437807666,13.057066709018986,219.42790720991562,180.9695147679325,1546.987315400844,16.319624384669478,10.131245341068919
186,373066000,Cargo ship,Japan,1587216743,41.635954999999996,142.927748,UNK,1587217953,41.636697,143.00608,UNK,6.510266759152744,1210,19.369388704917256,7.790533333333333,82.41555555555556,1020.0,0.0,0.0,100.0,71.6888888888889,100.0,100.0,25.871500509999997,129.30947147777778,42.37153184444444,129.5854157222222,50.75421535777778,117.78446063333334,52.28556654444444,106.41392543333333,162.0,1472.5844444444444,6.269111111111112,-2.5646666666666667
187,373066000,Cargo ship,Japan,1587217953,41.636697,143.00608,UNK,1587218743,41.636568,143.058722,UNK,4.37479138042547,790,19.935758189280623,7.532346991912799,83.03316227144866,1020.0,0.0,0.0,100.0,62.23247538677918,100.0,100.0,26.260176578155765,129.30245752917017,42.447798883819964,129.19331790304147,51.071998455391885,116.3162392547451,53.737858823246135,105.50450697513362,161.97931627988748,1471.987521448664,5.895528175105485,-2.734229054149086
188,373125000,Cargo ship,Japan,1566650438,41.586983000000004,142.924445,11.9,1566652228,41.585267,143.05504299999998,11.9,10.863409836787717,1790,21.8481985544334,18.666975394165114,90.7598640595903,1007.3685697392923,0.0,0.0,9.018866693309434,29.114259155803847,0.0,1.3236446306641838,23.262513265375233,275.4809065168902,38.93082407208629,276.97511071733084,46.894159938232775,271.4076333647176,48.84124735920422,265.07792565048106,62.68569739292365,1436.9693991309744,18.293214736188702,11.255876142147736
